Aguascalientes,Aguascalientes,Chatafierros San Pedro,Autorizado SSMAA_GIR_MIR_050_18,,Pedro,"Av. Mahatma Gandhi 703 col. San Pedro, Aguascalientes",20280,,Lunes a viernes 9:00 a 6:00 sabdado 9:00 a 2:00, 449 917 1715,,chatafierrosanpedro@hotmail.com,"https://www.google.com/maps/place/Av+Mahatma+Gandhi+703,+Desarrollo+Especial+Centro+de+Abastos,+20280+Aguascalientes,+Ags./@21.8413461,-102.2937303,3a,75y,225.58h,92.22t/data=!3m6!1e1!3m4!1sIsh3ZehqsGWkNVNaLYPi6g!2e0!7i13312!8i6656!4m5!3m4!1s0x8429edb6b4b37d7f:0x74e7fe17f5af488c!8m2!3d21.8413096!4d-102.293756",21.84875,102.294053, $	3.00 ,,,, $	2.00 ,, $	17.00 ,SI, $	2.50 ,,, $	2.00 ,, $	0.20 ,,,
Hidalgo,Pachuca ,Gilberto Rivera Morales,,,Gilberto Rivera Morales,Francisco Madero 105. Col.Avila Camacho,42077,,,951 512 80 56,,,,,,Si,Si,,,,,Si,,,,,Si,Si,Si,,,
Hidalgo,San Salvador,Los Angeles,,Recibe vidrio pero no dio dirección exacta. Marcar cuando dejen el material ,Emilio Hernandez,"Km 7 rumbo a Tepatepec, ",,esta  a pie de carretera,,045 (772) 140 0189,,,No lo localizo ,,,,,$1.50 sin comida,,,,,,,,,,,SI,,,
Hidalgo,San Salvador,Recicladora San Antonio,,,Nery Hernandez,"IV Demarcación Calle Nogal, Tepatepec, Francisco I Madero",,,De lunes a vienes de 8 a 18 hrs y sabado de 8 a 14 hrs.,045 771 795 0388,,,No lo localizo ,,,$5.5 cristal,SI, $	1.50 ,,,, $	16.00 ,, $	3.00 ,, $	0.60 , $	2.50 ,,"$0.30 mixto, roto o entero. Se dejan los costales donde se lleve el material",,,Discos 4.50
Jalisco,Guadalajara,PROMAPI,,Es necesario darse de alta como provedor y llenar algunos formatos,Carlos Saldaña Romero,"Libra #225 Frac. Juan Manue Vallarta Zapopan, Jalisco",,,,33 3770 1100/ 1158,http://www.reciclatuvidrio.com/promapi/,carlos.saldana@o-i.com,,,,,,,,,,,,,,,,,Si,,,
Jalisco,Puerto Vallarta ,Recicladora de La Costa,,,Fernando Carbajal,"Calle Clavel #512 Col. Magisterio. Pto. Vllarta, Jalisco",,,Lunes a Viernes de 08:00 A 17:00,322-113-44-87,,,,,,SI,,,,,,Si,,Si,,,,,SI,,,
Jalisco,Puerto Vallarta ,Rodolfo Daniel Vaca Rico /Acopiador Petstar,Autorizado- IMADES 221/16 LIC - PS,,Rodolfo Daniel Vaca Rico,"Carretera Manzanillo - Puerto Vallarta 92.8 Col. Los Tepeixtes , Manzanillo Colima",28239,Frente a la bascula ejidal,,314 149  9078,,vasa-sg@hotmail.com,,,,Si,,,,,,,,,,,,,,,,
Jalisco,Tlajomulco de Zúñiga,Green Mind S.A. de C.V.,,Productor de pellets,Eduardo Pizano,"Carretera Guadalajara-El Salto No. 340 Int. 1 Col. La Alameda  Tlajomulco de Zúñiga, Jalisco, México",45679,,,"316 471 49
333 164 71 50",,hservin@jalmet.com,,,,SI,,,,,,,,,,,,,,,,
Jalisco,Tlaquepaque,Avangard Mexico S de RL de CV,Tramite,,Ing. Salvador Bucio Escamilla,Periférico Sur No. 1588  Col. San Martín de las Flores  Tlaquepaque Jalisco,45620,,Lunes a Viernes 09:00 a 18:00 ,"331 224 5431  
331 224 5438",,,,,,SI,,,,,,,,,,,,,,,,
Jalisco,Tlaquepaque,Glezco Plasticos,,,Horacio Gonzalez Letechipia / Yolanda Llamas / Paola Gutiérrez,"Independencia 111, Poblado Lopez Cotilla Tlaquepaque, Jalisco ",45615,,Lunes a Vierenes de 09:00 a 16:00,333 668 51 30,,llolandallamas@glezcocorp.com.mx,,,,SI,SI,,,,,SI,,,,,,,,,,
Jalisco,Tlaquepaque,Pympsa Recycling,,NO CONTESTAN,Ing. Miguel Michel,"Hojalatero 5948, Artesanos,  San Pedro Tlaquepaque, Jal.",45598,,24 hrs,333 955 4734,http://pympsarecycling.com.mx/,pympsa@hotmail.com; pympsa@gmail.com,"https://www.google.com.mx/maps/place/Hojalatero+5948,+Artesanos,+45598+San+Pedro+Tlaquepaque,+Jal./@20.5805982,-103.3497284,3a,90y,320.49h,90.63t/data=!3m7!1e1!3m5!1sxX1E33taSyhINGckwWE3Uw!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3DxX1E33taSyhINGckwWE3Uw%26output%3Dthumbnail%26cb_client%3Dsearch.TACTILE.gps%26thumb%3D2%26w%3D86%26h%3D86%26yaw%3D303.9993%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x8428b2ae54e299e5:0xbcf8b004cb8200e0!8m2!3d20.5806998!4d-103.3499073",20.582470,103.349863,,,Si limpia y exlusivamente en paca y en plataforma ,,,,,,,,,,,,,,
Jalisco,Tlaquepaque,"Soluciones Integrales De Reciclado, S.A. De C.V.",Autorizado,,,"Carretera A San Sebastian # 70, Col. Santa Maria Tequepexpan",45601,Entre Independencia Y Las Flores,Lunes a Viernes de 09:00 a 17:30,333 694 0642,,,,,,,,,,,,,,,,,SI,,,,,
Jalisco,Tonala,"Comercializadora Cycoplastics S.A. De C.V. (Antes Cycosa Plasticos, S.A. De C.V.)",Autorizado,Post Industrial retornable,,"Carretera Libre a Zapotlanejo No. 2400
Colonia Jauja",45620,,De lunes a vienes de 8 a 18 hrs y sabado de 8 a 14 hrs.,333 690 2030,,ramseslerma@prodigy.net.mx,,,,,,,,,,,,,,,,,,,,
Jalisco,Zapopan,Centro De Acopio Nuñez / Alvaro Nuñez Castañeda,,Comenta tener permiso,Javier Nuñez,"Base Aerea # 1642, Entre Azaleas Y Tulipanes Col. El Triangulo",,,,333 834 8527,,,,,,,,,,,,SI,,SI,,,,,,,,
Jalisco,Zapopan,"Grupo Ecologico Mac, S.A. De C.V.",,,Gabriel Estrada,"PERIFERICO NTE #1042, RECIDENCIAL PLAZA GUADALUPE, Zapopan Jalisco ",45030,,LUNES  a Viernes de 09:00 A 17:00,333 620 6201,www.gemac.com.mx,info@gemac.com.mx,,,,,,,,,,,,,,,,,,,,"Electrónico, computo, línea blanca o refrigeración"
Jalisco,Zapopan,Martin Vargas Muñiz,,,Martin Vargas Muñiz,"Palma Real # 706, Paraiso de Colli",45010,,Lunes a Viernes de  09:00 A 18:00,331 028 9555,,mxss.cont.serv@hotmail.com,,,,,,,,,, $	16.00 ,, $	1.30 ,,,,,,,,
Jalisco,Zapopan,"Recicladora Zapopan, S.A. de C.V. /Recicladora Bajio",,Permiso para carton y papel no otros materiales,Ana,"Ejido # 564,  Col. San Isidro C.P 45147
Camino Arenero #6045 C.P 45019",45147,Entre Lazaro Cardenas Y Donato Morales,,"333 636 0266
333 110 1862",,"recicladora_zapopan@yahoo.com.mx
recicladoracomercialdelbajio@hotmail.com",,,,"Si, no de aceite",,,,,, $	13.50 ,, $	1.50 ,,,Si,,,,,
Jalisco,Zapopan,Reciclados Plasticos de Mexico S.A. de C.V.,,Recibe bolsa PEBD completamente limpia,Alma Flores / Enrique de ventas,"Camino a Santa Ana Tepatitlán No. 1927 Col. Santa Ana Tepatitlán, Zapopan, Jalisco",,,Lunes  a Viernes  08:00 a 17:00,333 684 7466 / 333 684 7594,www.reciplast.webs.com,enrique@reciplasticos.com.mx,,,,,,si,,,SI,,,,,,,,,,,
Michoacán,Morelia,"Envases Termoplásticos de México S.A. de C.V.
ENTERPLAS",,Requiere multicolor y otros plasticos pero en paca ,Eva Noemi Villegas,"Calle Norte 10 No. 118, Ciudad Industrial 3a. Etapa Morelia Michoacán",58200,,Lunes a Viernes de 08:00 A 17:00,01 (443) 333 64 64,,gerencia.etm@grupo-ortiz.com,,,,SI,SI,,,,SI,,,SI,,,,,,,,
Michoacán,Morelia,Sr. Jose Guadalupe Sanchez Muñoz,,,Sr. Jose Guadalupe Sanchez Muñoz,"Carr. Morelia- Teremendo km 1,  Tazicuaro, Morelia Michoacán",,"a lado de bancos de Arena,","horarios de 7 a 16 horas
 Sabado hasta las 13 horas.
",045 44 33 57 59 55,,,,,,SI,SI,,,,,SI,,,,,,,SI,,,
Morelos,Cuernavaca,"Desperdicios Industriales de Cuernavaca DICSA
",,,Susana Avila,"km 11.8, Yautepec de Zaragoza-Jiutepec 17, San Jose, Jiutepec, Mor.",62574,,,"01 777 319 11 32, y 319.11.45 ",,contacto@dicsaonline.com.mx; proman@dicsaonline.com.mx; ysotelo@dicsaonline.com.mx,,,,Si,Si,,,,,,Si,,,,Si,Si,,,,
Morelos,Jiutepec,Desperdicios Industriales Román,,,Pedro Alarcón,"Paseo de Tulipanes # 2 Col. Bugambilias, Jiutepec, Morelos",,,Lunes  a Viernes  08:00 a 17:00,"(777) 320 4550
(777) 516 3738",,,,,, $	4.50 , $	1.50 ,,,,,,,,,,,,,,,
Morelos,Xochitepec,prepaslt,,,,"Privada Volcan de Colima S/N, Colonia Valle Dorado, Xochitepec, Morelos",62790,,Lunes a Viernes de 08:00 a 17:00 y Sabados de 08:00 a 12:00,"01 7772303469
777 279 35 29
777 374 98 64",,"gerardodi34@hotmail.com
preplast02@gmail.com",,,,si,si,,,,, $	13.00 ,,,,,,,,,,
Nayarit,Bahia de Banderas,Recicladora el Manguito S.A de C.V,Autorizado- EGRME-38-18,,Juan Luis Feregrino,"Av. Bahia de Banderas # 8 San Clemente de Lima, Municipio de Bahia de Banderas, Nayarit",3736,,Lunes a Viernes de 08:00 a 18:00,329 296 5706,,res.delmanguito@gmail.com; feregrinooficina@outlook.com,,,,Si,Si,,,,,Si,,Si,,,,,,,,
Nayarit,Tepic,Vannova Reciclaje  S.A. de C.V.,,,"Ricardo Becerra / Monica Vazquez
LIC. LIVIA BRUGHERA","Industriales Nayaritas #27 entre Niño Obrero y Av. las Torres Cd. Industrial Tepic, Nay.",63173,,Lunes a Viernes de 08:00 a 18:00,(311) 219-4431,http://vannova.com.mx/,"vannova@hotmail.com
www.vannova.net",,,,SI,SI,,,,,,,,,,SI,,,,,
Nayarit,Tepic ,Reciclados Ganda S de RL ,Autorizado - Renovación como Recolector de RME,,Guadalupe Olegario Gandarilla Arzol,"Carretera a Pantanal km. 1.65, Colonia Palomas,  Predio el armadillo",63788,Pasando la granja de puercos lado derecho casi frente al acopiador actual,Lunes a Viernes de 09:00 a 18:00 y Sabado de 09:00 a 14:00,"311 211 7255
311 139 3832",,"olegarioganda@hotmail.com
vcortes@petstar.mx
rhuerta@petstar.mx",,,,SI,,,,,,Si,,SI,,,,,,,,
Nuevo León,General Escobedo,Avangard Mexico S. de R.L de CV Planta Mty,Autorizado N. 161,,Ing. Salvador Bucio Escamilla,"Cerámica 103 Parque Industrial Escobedo, Nuevo León ",66062,,,"818 384 8024 
818 384 8048",,,,,,SI,Si,,,,,,,,,,,,,,,
Nuevo León,Monterrey,Metales Gandara,,,Jorge Gandara,Aztlan 750 Col fomerrey 114 ,64100,,Lunes a Viernes 09:00 a 07:00 ,01 (818) 310 37 29,,,,,,,,,,,, $	17.00 ,, $	3.00 ,,,SI,,,,,
Nuevo León,Monterrey,Petstar Planta de Acopio Monterrey ,,,Ernesto Vega,"Cerámica 103 Parque Industrial Escobedo, Nuevo León",66062,,,866 155 12 33,,evega@petstar.mx,,,,Si,Si,,,,,,,,,,,,,,,
Nuevo León,Monterrey,PROMAPI,,Es necesario darse de alta como provedor y llenar algunos formatos,Pascual A. Gonzalez Moreno,"Antiguo Camino al Milagro #115 Col. El Milagro Huinala, Apodaca, N.L.",66600,,,8321 2154 Y 56,http://www.reciclatuvidrio.com/promapi/,pascual.gonzalez@oí.com,,,,,,,,,,,,,,,,,Si,,,
Nuevo León,Monterrey,Seredec,,"Ofrece servicio de recolección, NO ACEPTAL AL PUBLICO ENGENERAL",,"Crédito Ejidal 7809, Plutarco Elías Calles,  Monterrey, N.L.",64108,,Lunes a Viernes 09:00 a 18:00 ,01 (818) 306 00 53,,,,,,SI,SI,,,,,SI,,SI,,,,,,,,
Nuevo León,Monterrey,Tumaplas,,Fabrica de mangueras,,"Carr. Librre Estatal Dulces Nombres KM 4.55 , Bosques de san Miguel,  Apodaca, ",66647,,Lunes  a Viernes  08:00 a 17:00,01 (818) 453 46 05,,adminstracion@tumaplas.com,,,,,,SI,,,Si,,,,,,,,,,,
Nuevo León,Santa Catarina,Grupo ALEN,,Programa de Recolección en escuelas,Erika del Bosque / Jose Fernando Calderón Gonzalez,"Boulevard Diaz Ordaz No. 1000, Col. Los Treviño, Santa Catarina, N.L. México.",66150,,,"818 122 1000 ext. 1277, 1321
818 122 10 97      ",,erik.delbosque@alen.com.mx; josef.calderon@alen.com.mx,,,,SI,SI,,,,,,,,,,,,,,,
Oaxaca,Huatulco ,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V. Ambioental,,,"Lic. Mayte Nicolas Perez
","Artesanos Manzana 005 Lote 019 Sector V. la Crucecita, Bahias de Huatulco, ",70989,,Lunes a Viernes 08:00 a 18:00       Sabado 08:00 a  16:00 ,"01 (958) 115 74 64
01 951 103 5745",,"mayte@ambioental.com
 mathus.nicolas@ambioental.com",,,,SI,,,,,,,,,,,,,,,,
Oaxaca,Huatulco ,El Planeta,,Precios Bajos ,Ma. Del Carmen Cordero.,"Calle Ebanista 119, Sector V zona de Talleres, Bahías de Huatulco, Oax. 
",70989,cerca de Estrella Blanca,Lunes a sabado de 08:00 a 16:00 hrs.,"01 (958) 587 01 19
045 958 106 57 40",,elpaneta2011@yahoo.com.mx,,,,SI,,SI,,,,SI,,,,,SI,SI,,,,
Oaxaca,Oaxaca ,"Reciclapapel S.A. de C.V. (Comercial)
Leambrades S.A DE C.V. (FISCAL)",,Recibe vidrio y bolsa limpia,Edith Sadad,"Sabinos 100 Trinidad de Viguera, Oaxaca de Juárez, México",68276,,Lunes a Viernes de 08:00 a 06:00 pm,"01 (951) 522 81 00
01 (951) 512 80 56",https://www.reciclapapeloaxaca.net/#inicio,recicla.papel@hotmail.com,No lo localizo ,,,,SI,Limpia,,,,SI,, $	1.50 ,,,,,0.15 Entero,,,
Oaxaca,Salina Cruz,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V. Ambioental,,,Yuli Martinez Martinez / Mathusalen Nicolás Pérez,"Calzada Refinería S/N  Col. Jardines,  Salina Cruz, Oax. ",70610,,Lunes a Viernes 09:00 a 18:00 ,"01 971 105 40 16
01 951 103 57 45",,mathus.nicolas@ambioental.com,,,,SI,Si,,,,,Si,, $	4.00 ,,Si,,,,,,
Puebla,Puebla,COMPRA Y VENTA DE MATERIALES CLI PUEBLA,,,Carlos Espinoza,"Alfredo Tosqui s/n, Colonia 3 de mayo, puebla",72228,entre una gasolinera y una talachería,de 10 a 18 horas (excepto de 13 a 14 hrs. por comida) y sabados de 10 a 14:30 hrs.,045 222 721 47 91,,jucaes-30@hottmail.com,,,,,,,,Si, $	2.50 ,,, $	2.40 ,,,,,,,,
Puebla,Puebla,Corporativo LML,,Recibe en pacas y a granel,Luis Miguel Landero Landeros,"Calle 113 a Oriente No. 1611 Int. 29 Col. Los Héroes, Pue. Puebla, ",72590,,Lunes a  Viernes de 09 a 17:00 ,045 (222) 469 59 13,,luis_miguel01@hotmail.com,,,,SI,,,,,,,,,,SI,,,,,,
Puebla,Sn Pablo Xochimeuacan,"Fabrica de Vidrio ""LA LUZ""",,Botellas enteras,Ing Antonio Martinez,prol lado sur #30 san cristobal tulcingo,,,Lunes a viernes de 9:30 a 4:00 pm,01 (222) 288 1008,,,"https://www.google.com/maps/place/Privada+Francisco+I.+Madero+77,+Zona+Sin+Asignaci%C3%B3n+de+Nombre+de+Col+1,+San+Pablo+Xochimehuacan,+72014+Puebla,+Pue./@19.0935684,-98.1976368,3a,90y,26.54h,99.68t/data=!3m6!1e1!3m4!1siOv8Lolk6CSqI4Sc2jlyvw!2e0!7i13312!8i6656!4m5!3m4!1s0x85cfc1673bcdc4b1:0x1489d957fe07467b!8m2!3d19.0936191!4d-98.1976697",19.093852,98.197659,,,,,,,,,,,,,,"Vidrio plano y de color $.20
Vidrio transparente $.60",,,
Querétaro,El Marquez,Avangard Mexico S. de R.L de CV Planta Qro,En Tramite - Actividades de Manejo Integral de RME,,Maria del Carmen Hdz ,"Calle Cascada 4-B, Fracc Industrial la Noria,, El Marquez, Querétaro, México",76240,,," 442 221 5654 
442 221 6302",,,,,,SI,SI,,,,,,,,,,,,,,,
Querétaro,El Marquez,Petstar Planta de Acopio Querétaro ,,,Ing. Jorge Luis Medina,"Cascada No. 4-B, Fraccionamiento Industrial la Noria, C.P. 76240, El Márquez, Querétaro, México",76240,,Lunes a viernes de 9:00 a 05:00 y sabados hasta las 03:00 pm,045 (331) 602 6686,,jmedina@petstar.com,,,,si,SI,,,,,,,,,,,,,,,
Querétaro,Jurica,Renueva Ecosistemas S.A. de C.V.,,,Roberto Gary,"Ciruelos 137 - 21 Jurica  Querétaro, Qro.",76100,,Lunes  a Viernes  08:00 a 17:00,"(442) 215-2288
(442) 218-0987",http://www.renuevaeco.com/contacto-renueva-ecosistemas,robertogary@biod.mx,,,,SI,,,,,,,,,,,,,,,,
Querétaro,Queretaro,Ecogreen Recicladora,No Autorizado,,Luz Maria Mendoza ,Av. Pie de la Cuesta #2412 Col. Lomas de San Pedrito Peñuelas,76125,,De lunes a vienes de 8 a 18 hrs y sabado de 8 a 14 hrs.,442 577 1784,,ecogreenrecicladora@gmail.com,,,,,,,,,,SI,Si,,,,Si,SI,,,,
Querétaro,Queretaro,PROMAPI,,Es necesario darse de alta como provedor y llenar algunos formatos,Ruben Nieves Perez,"Coahuila #5 Col. Obrera Zona Industrial Benito Juarez Querétaro, Qro",76130,,,44 2211 1000/ 1091,http://www.reciclatuvidrio.com/promapi/,jose.nieves@o-i.com,,,,,,,,,,,,,,,,,Si,,,
Querétaro,Querétaro,Alejandro Alvarez,Autorizado SEDESU/RPPSA/1014-19,,Alejandro Alvarez,"Carretera a Huimilpan 302, vista alegre Segunda Sección, Querétaro",76090,,Lunes  a Viernes de 09:00 a 16:00  ,"442 233 6627 
442 222 8607",,je5u5alvarez@hotmail.com,,,,,,SI,,,,,,,,,,,,,,
Querétaro,Querétaro,David Uribe Gonzalez,,Ya trabajó con ECOCE,David Uribe Gonzalez,"David Uribe Gonzalez Eucalipto 4 , Ámsterdam Corregidora",76902,,Lunes a Viernes 08:00 a 17:00 Sabado de 08:00 a 13:00,045 442 18 62 973,,davurib@hotmail.com,,,,Si,,,,,,,,,,,,,,,,
Quintana Roo,Benito Juárez,"Comercializadora De Reciclables Ave Fénix, S. De R.L. De C.V.",,,Jorge Jácome Gómez,"Km 308, Carretera Cancún-Leona Vicario, Ejido Alfredo V. Bonfil, Localidad de Cancún, Municipio de Benito Juárez, Quintana Roo.",,,Lunes a Viernes 09:00 a 18:00 ,(998) 209 31 43,,jorge@avefenix.com.mx,,,,,,,,,,SI,,Si,,,,,,,,
Quintana Roo,Cancún,Transformetal,,,Uriel Nájera,"Av. 20 de noviembre SM 227 Manzana 36 lote 6 y 7, atrás de Cancún Mall, Colonia Región 227 Cancún, ",77516,"entre Calle Payo Obispo y Av. 20 de noviembre, ", lunes a viernes de 08:00 a 18:00 horas de y sabados de 08:00 a 14 hrs.,998 102 26 60,,urielnajera31@hotmail.com,,,,,,,,,,,Si,,,,Si,,,,,
Quintana Roo,Isla Mujeres,Recicladora Sarayu,,,Roberto Barranco Arciniega /Patricia Arciniega ,"CARRETERA RANCHO VIEJO S/N, EJIDO ISLA MUJERES   COL. LA RACHERITA, CANCUN ",,,Lunes a Viernes de 08:00 A 17:00," 998 195 8915
998 227 0294
998 147 24 22",,roberto_barranco77@hotmail.com,,,, $	5.00 , $	1.50 ,SI,,, $	16.00 ,SI,,SI,,,,,,,,
San Luis Potosi,Matehuala,D´León Cerrajera /Reciclados Matehuala,No autorizado,,"Sr. Humberto de Leòn
Luis Alberto (hijo)","16 de septiembre #1018 Zona Centro, Matehuala; San Luis Potosí.",,,Lunes a viernes de 8 a 6 pm  y sabado de 8 a 5 pm,488 101 1432 ,,deleonsan@prodigy.net.mx,,,,SI,SI,SI,,,SI,,,SI,,SI,SI,SI,,,,
San Luis Potosi,San Luis Potosi ,Adrian Ortega,,,,"Las Torres No. 560 Parque Industrial Las Torres, Saltillo, Coahuila",25114,,Lunes a viernes de 9:30 a 4:00 pm,"01 844 431 73 55
01 844 431  10 21 
01 844 434 43 93",,contacto@maresa.biz,,,,Si,,,,,,,,,,,,,,,,
San Luis Potosi,San Luis Potosi ,Avangard Mexico S. de RL de Cv Planta SLP,No Autorizado- Inscripcion en generador de R Industriales,,Ing. Jose Casillas,"Blvd Manuel Gómez Morín 1670, Fracc. La Angostura, San Luis Potosí, SLP, México",78117,,Lunes a viernes de 8 a 5 pm  y sabado de 8 a 2 pm,444 830 5426 / 27    ,,,,,,SI,Si,,,,,,,,,,,,,,,
San Luis Potosi,San Luis Potosi ,Cuellos Gálvez,,,,"Calle Israel 420 Col. Estrellas de oriente, SLP",78396,,Lunes a Viernes de 9:30 A 18:00 ,01 (444) 112 90 53,,cuellosgalvez@yahoo.com.mx,,,,SI,SI,,,,,,,,,,SI,,,,,
San Luis Potosí,San Luis Potosi ,ENVASES PLASTICOS DEL CENTRO S.A. DE C.V.,,,Antonio Martín Alba                                José Antonio Gutiérrez de Poo,"Av Eje 104 105, Zona Industrial,  San Luis, S.L.P.",78395,,Lunes a Viernes de 09:00 a 17:00 y Sabados de 09:00 a 13:00,01 444 830-54-26 / 27  ,,ama@eplasticos.com.mx; epc_ventas_jag@yahoo.com.mx ,,,,Si,Si,,,,,,,,,,,si,,,,
San Luis Potosí,San Luis Potosi ,Remex recicladora,,,Bryan Omar Talavera Orozco ,"PERIF NTE 1620, Col. San Angel Inn, SLP",78116,,Lunes a Viernes de 9:00 A 18:00 ,444 823 8322,,rgs0813@hotmail.com,,,,SI,,,,,,SI,,,,,,,,,,
Sinaloa,Ahome,Recikla Vive Verde,No autorizado- En trámite,,Ing. Arturo Julián  Chaparro ,"Camino Cañero poste 22212, Col. Ejido Luisiana",81367,,Lunes a Viernes de 08:00  A 14:00,668 142 9173,,reciklaviveverde@hotmail.com,,,,SI,SI,SI,,,SI,,,,,,SI,,,,,
Sinaloa,Culiacán,Lamina Durable ,No autorizado- En trámite,,Rogelio Blanco Torres,Calle Diego Hurtado de Mendoza #. 4985 poniente Col. San Rafael,80150,,Lunes a viernes de 08:00 am - 05:00 pmy sábados  hasta la 1:00 pm,667 714 0603,,laminadurable@hotmail.com,,,,SI,SI,,,,, $	13.00 ,,SI,,,,,,,,
Sinaloa,Culiacán ,Empuje Sinaloa,,,,"CARRETERA A EL DORADO KM 5.5, CAMPO 10, CULIACAN",80155,,"Lun.-Vie. 09:00 - 17:00
Sab. 09:00 - 14:00",01 667 760 50 80,,servicioalcliente@empujesinaloa.com,,,,SI,SI,SI,,,,SI,,,SI,SI,SI,,SI,,,
Sinaloa,Culiacán ,SERECSIN,,"Servicio de recolección y limpieza, NO RECIBEN AL PUBLICO EN GRAL",,"Blv. Enrique Sanchez Alonso 1523, Privada la Rivera, Culiacan C.p 80020 ",,,,(667) 712 2627,,,,,,,,,,,,,,,,,,,,,,
Sinaloa,Los Mochis,Juan Pablo Ramos,,,Juan Pablo Ramos,"Calle 5 de mayo # 2994 Colonia Miguel Hidalgo  Los Mochis Sinaloa, ",81210,,Lunes a Viernes DE 08:00 a 13:00 Y DE 2:30 A 18:00 Y Sabado DE 08:00 A 14:00,668 146 22 29,,,,,,Si,SI,,,,,SI,SI,,,,,,,,,
Sinaloa,Los Mochis,Recicladora y Transformadora Internacional Ecomundo S.A. de C.V.,,Madera,"Maria Lourdes Silva
Raul Romanillo","Blvd. Bienestar #1210 Ote, Col. Alamos 1,, LOS MOCHIS",81285,,LUNES A VIERNES DE 08:00 A 17:00  ,01 668 824 33 20,,info@recicladoraecomundo.com,,,,SI,SI,,,Si,,SI,,SI,,SI,SI,,,,,
Sinaloa,Mazatlán,RECICLADOS LA CANDELARIA,,NO DA INFORMACON POR TELEFONO,,"CRR INTER 1192, NIÑOS HEROES , MAZATLAN",82190,,,(669) 980 1353 y 51,,,,,,SI,,,,,,,,,,,,,,,,
Sinaloa,Mazatlán,SERVICIOS RECICLABLES DE MAZATLAN S.A. DE C.V.,,,"GERENTE DE PLANTA JESUS ALFREDO LIZARRAGA MARROQUIN
 Dueño Luis Adolfo Becerra Barreto","CARRETERA CARRETERA INTERNACIONAL KM 283-1400 , URIAS PINO y ESTADIO 82099 MAZATLAN, Sin. México",,,Lunes a Sabado de 08:00 a 17:00,"Tel 016699170087 
Nextel: 52*15*45493   
01 669 917 00 87 
01 331 657 08 92
045 33 11 63 00 35
045 33 35 77 79 61",,sereciclamaz@hotmail.com,,,,SI,SI,,,Si,si,,,,,,SI,,,,,
Sinaloa,Mazatlán ,Gabriel Becerra Olivas,,,Gabriel Becerra Olivas,"Av. Luis Donaldo Colosio No. 3  Col. Flores Magón  Entre la calle Dalia y Carr. De acceso a libramiento Colosio, Mazatlán Sinaloa.",82190,,Lunes  a Viernes de 09:00 a 17:00  ,01 (669) 117 16 34,,"magber_reciclajes@hotmail.com
gbecera070@hotmail.com",,,,SI,SI,SI,,,SI,SI,SI,,,,SI,,,,,
Sonora,Cajeme,Carlos Echegaray,,,,"Calle Camino al basurón s/n, Col. Zona de Granjas",85203,,Lunes a Sabado de 09:00 a 18:00,01 644 177 80 50,,chan_76@hotmail.com,,,,si,,,,,si,,,,,,,,,,,
Sonora,Ciudad Obregón ,COMPRA Y VENTA DE FIERRO VIEJO,,,,"Calle Sinaloa 1600, COL. Municipio Libre",85080,,Lunes a Vierns de 10:00 a 18:00,01 644 416 48 18 NC,,,,,,,,,,,,SI,SI,,,,,,,,,
Sonora,Ciudad Obregón ,HUMA MATERIIALES RECICLABLES,,,Humberto Moreno Acuña,"CALLE PRINCIPAL SIN NOMBRE,Granjas Nica S/N, Cd. Obregón Sonora
Durazno 1134 Chapultepec, Obregón Sonora.",85100,,"De 8 a 17:50 de lunes a viernes
sábado de 8 a 13 hrs","644 134 0830
664 409 4055",,"duartetineo@hotmail.com
annie_6802@hotmail.com",,,,SI,SI,SI,,,,SI,SI,,,SI,SI,,,,,
Sonora,Hermosillo,"Engrane Verde S.A. de C.V., soluciones ambientales",,,"Ernesto Escalante
Bernardo Escalante","Dirección Blvd. Progreso 86, Colonia Solidaridad",83116,,Lunes  a Viernes de 09:00 a 17:00  ,"045 6621 235865
045 662 12 31 845
01  66 21 36 86 01  
01 66 21 36 86 03",,bernardo.escalante@engraneverde.com; info@engraneverde.com; admin@engraneverde.com,,,,SI,SI,,,,SI,,,,,,,,,,,
Sonora,Hermosillo,RECICLDO UNIVERSAL,,Pago: Transferencia.,Lic. AlaIn Mitre Salazar,"BLV JOSE ALBERTO HEALLY 1031, COL. 4 de marzo Hermosillo, Son. ",83245,,lunes a viernes de 08:00 a  13:00 y 14:00 a 18:00 y sabdos de 08:00 a 13:00,"6622 8074 37
045 66 22 56 91 80",,"alanmitre@hotmail.com
jusaino6@hotmail.com",,,,si,SI,Si,,,,SI,SI,si,,,SI,,,,,
Sonora,Nogales,"Centro de Acopio La Frontera S . De R.L de C.V
",No Autorizado - Uso para comercios,,Luis Felipe Pedraza Tirado,"Los Alamos #254 Col. Los Alamos C.P 84085 Nogales, Sonora",,,Lunes a Viernes de 08:00 a 18:00,631 944 8929,,,,,,,,,,,si,si,,,,,,,,,,
Sonora,Nogales,Reciclados Cananea,,NO DA INFORMACION POR TELEFONO,Guadalupe Robles,Cova de Ira 50 Col. Lomas de Fatima,84020,,,631 149 6086,,recicladoscananea@gmail.com,,,,,Si,,,,,,,,,,,,,,,
